CustomerID,Recency,Frequency,Monetary,Cluster
18087,97,2,4055.72,3
18088,60,39,167.67,3
18092,1,89,9068.26,3
18093,92,36,2106.52,3
18094,81,70,3017.3,3
18095,312,21,580.05,1
18096,11,213,911.15,3
18097,7,108,2697.8,3
18099,126,19,168.31,3
18101,10,41,223.65,3
18102,0,431,259657.3,4
18104,36,38,754.64,3
18105,37,18,113.48,3
18106,329,39,430.7,1
18108,253,17,271,1
18109,1,444,8052.97,3
18110,19,46,236.3,3
18112,11,26,352.69,3
18113,368,1,76.32,1
18114,289,28,220.1,1
18116,67,378,1418.03,3
18117,25,74,320.72,3
18118,10,1279,5653.82,3
18119,367,30,181.12,1
18120,213,17,111.15,1
18121,148,32,673.1,1
18122,7,364,1826.21,3
18123,23,36,589.44,3
18125,29,196,1142.99,3
18126,60,56,206.83,3
18127,18,47,348.73,3
18129,242,14,112.55,1
18130,14,70,1059.39,3
18133,211,1,931.5,1
18135,28,20,681.91,3
18136,62,38,784.33,3
18138,294,8,152.65,1
18139,17,159,8438.34,3
18142,156,15,1019.52,1
18143,116,61,1000.16,3
18144,7,43,2888.75,3
18145,12,221,2861.55,3
18146,140,10,160.35,1
18147,45,7,179.34,3
18149,50,16,612.08,3
18150,31,37,566.58,3
18151,134,38,653.35,3
18154,2,21,399.19,3
18155,74,25,371.62,3
18156,12,140,734.94,3
18158,8,34,453.4,3
18159,300,23,530.15,1
18160,56,39,638.06,3
18161,14,80,1618.69,3
18164,36,24,399.65,3
18165,176,10,302.46,1
18167,22,37,1384.86,3
18168,175,131,1169.94,1
18169,60,9,202.65,3
18170,32,38,980.31,3
18171,58,54,1231.31,3
18172,14,189,7561.68,3
18173,86,31,2106.84,3
18174,6,1,104,3
18176,357,30,476.35,1
18177,30,74,1341.42,3
18178,128,97,1590.81,3
18179,8,90,1793.17,3
18180,4,119,1843.75,3
18181,23,44,382.8,3
18183,226,37,632.07,1
18184,14,1,49.8,3
18185,248,17,304.25,1
18188,14,71,2001.04,3
18189,77,68,1090.24,3
18190,191,15,284.46,1
18191,261,7,207.8,1
18192,71,45,957.97,3
18193,164,16,243.76,1
18194,81,7,973.84,3
18196,94,141,689.13,3
18198,3,159,5425.56,3
18200,105,32,163.8,3
18202,199,68,1396.99,1
18203,156,19,160.42,1
18204,70,200,1993.7,3
18205,35,32,517.36,3
18209,28,8,139.1,3
18210,1,134,2621.38,3
18211,25,42,600.07,3
18212,325,43,248.42,1
18213,236,15,232.48,1
18215,88,13,299.34,3
18216,30,26,481.75,3
18217,28,31,621.75,3
18218,210,21,662.08,1
18219,2,114,2069.77,3
18220,226,2,305.28,1
18221,21,64,1041.61,3
18222,92,19,443,3
18223,4,272,6484.54,3
18224,263,10,158.95,1
18225,2,271,5509.12,3
18226,43,242,5228.05,3
18227,217,5,93.75,1
18228,56,30,779.9,3
18229,11,164,7276.9,3
18230,8,86,2810.2,3
18231,191,124,2083.27,1
18232,81,37,592.97,3
18233,325,1,440,1
18235,71,104,1796.48,3
18236,29,49,882.24,3
18237,2,61,987.1,3
18239,218,88,1561.61,1
18240,45,6,422.58,3
18241,9,104,2073.09,3
18242,71,78,2232.49,3
18245,6,175,2567.06,3
18246,23,4,596.1,3
18248,122,47,804.02,3
18249,16,8,95.34,3
18250,309,21,349.27,1
18251,86,16,4314.72,3
18252,50,98,526.67,3
18255,88,6,103.3,3
18257,38,118,2337.63,3
18259,24,42,2338.6,3
18260,172,134,2643.2,1
18261,42,21,324.24,3
18262,139,13,149.48,1
18263,25,61,1213.16,3
18265,71,46,801.51,3
18268,133,1,25.5,3
18269,365,7,168.6,1
18270,37,11,283.15,3
18272,2,166,3078.58,3
18273,1,3,204,3
18274,29,11,175.92,3
18276,43,14,335.86,3
18277,57,8,110.38,3
18278,73,9,173.9,3
18280,277,10,180.6,1
18281,180,7,80.82,1
18282,7,12,178.05,3
18283,3,756,2094.88,3
18287,42,70,1837.28,3
